Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"23338434","2","","14107531","2014-04-28 10:18:10","0","","<p>I've found another simple way to solve this issue:</p>

<pre><code>var scrollValue = $(window).scrollTop();

$rootScope.$on(""$routeChangeStart"", function() {
    scrollValue = $(window).scrollTop();
});

$rootScope.$on('$routeChangeSuccess', function(newRoute, oldRoute) {
    setTimeout(function() { $(window).scrollTop(scrollValue); }, 0);
});
</code></pre>

<p>Just put it in .run().</p>

<p>This way, setting timeout value to 0 it still works, but runs after the page is rendered (without timeout function it runs before the content (i.e. template or data loading) is rendered, making the function useless.</p>

<p>If you fetch data from some API, you can wrap the timeout in a function in $rootScope and run it after successful request.</p>
","2185417","","","","","2014-04-28 10:18:10","","","","0","","",""
"25073496","2","","14107531","2014-08-01 05:37:21","3","","<p>Below is another version of keep-scroll-pos directive. This version</p>

<ul>
<li><p>Remembers scroll position of each <em>templateUrl</em> of your $routeProvider definition.</p></li>
<li><p>Respects hash tags, e.g., #/home#<em>section-2</em>, will scroll to <em>#section-2</em> not previous scroll position.</p></li>
<li><p>Is easy to use, as it is self-contained, and stores scroll positions internally.</p></li>
</ul>

<p>Example of html use:</p>

<pre><code>&lt;div ng-view keep-scroll-pos&gt;&lt;/div&gt;
</code></pre>

<p>The code for keepScrollPos directive is below:</p>

<pre>
""use strict"";

angular.module(""myApp.directives"", [])

.directive(""keepScrollPos"", function($route, $window, $timeout, $location, $anchorScroll) {

    // cache scroll position of each route's templateUrl
    var scrollPosCache = {};

    // compile function
    return function(scope, element, attrs) {

        scope.$on('$routeChangeStart', function() {
            // store scroll position for the current view
            if ($route.current) {
                scrollPosCache[$route.current.loadedTemplateUrl] = [ $window.pageXOffset, $window.pageYOffset ];
            }
        });

        scope.$on('$routeChangeSuccess', function() {
            // if hash is specified explicitly, it trumps previously stored scroll position
            if ($location.hash()) {
                $anchorScroll();

            // else get previous scroll position; if none, scroll to the top of the page
            } else {
                var prevScrollPos = scrollPosCache[$route.current.loadedTemplateUrl] || [ 0, 0 ];
                $timeout(function() {
                    $window.scrollTo(prevScrollPos[0], prevScrollPos[1]);
                }, 0);
            }
        });
    }
});
</pre>

<p>To disregard previously stored scroll position, and to force to scroll to the top, use pseudo hash tag: <em>#top</em>, e.g., href=""<em>#/home#top</em>"".</p>

<p>Alternatively, if you prefer to just always scroll to the top, use built-in ng-view <em>autoscroll</em> option:</p>

<pre><code>&lt;div ng-view autoscroll&gt;&lt;/div&gt;
</code></pre>
","1469621","","1469621","","2014-08-01 05:52:15","2014-08-01 05:52:15","","","","1","","",""
"26244891","2","","14107531","2014-10-07 20:40:20","0","","<p>I have used the solution of @Joseph Oster in order to create a directive.
I have also taken the liberty to update the answer to use:</p>

<ul>
<li>$locationChangeStart </li>
<li>$locationChangeSuccess</li>
</ul>

<p>as the other events are obsolete.</p>

<p>Fiddle is here: <a href=""http://jsfiddle.net/empie/p5pn3rvL/"" rel=""nofollow"">http://jsfiddle.net/empie/p5pn3rvL/</a></p>

<p>Directive source:</p>

<pre><code>angular.module('myapp', ['ngRoute'])
    .directive('autoScroll', function ($document, $timeout, $location) {
    return {
        restrict: 'A',
        link: function (scope, element, attrs) {
            scope.okSaveScroll = true;

            scope.scrollPos = {};

            $document.bind('scroll', function () {
                if (scope.okSaveScroll) {
                    scope.scrollPos[$location.path()] = $(window).scrollTop();
                }
            });

            scope.scrollClear = function (path) {
                scope.scrollPos[path] = 0;
            };

            scope.$on('$locationChangeSuccess', function (route) {
                $timeout(function () {
                    $(window).scrollTop(scope.scrollPos[$location.path()] ? scope.scrollPos[$location.path()] : 0);
                    scope.okSaveScroll = true;
                }, 0);
            });

            scope.$on('$locationChangeStart', function (event) {
                scope.okSaveScroll = false;
            });
        }
    };
})
</code></pre>
","790635","","","","","2014-10-07 20:40:20","","","","0","","",""
"26342856","2","","14107531","2014-10-13 14:51:57","0","","<p>You need to reset the scroll position on each route change.
Use this in your main AppController:</p>

<pre><code>  $scope.$on(""$routeChangeSuccess"", function () {
    $anchorScroll();
  });
</code></pre>

<p>Or if you are using ui-route:</p>

<pre><code>  $scope.$on(""$stateChangeSuccess"", function () {
    $anchorScroll();
  });
</code></pre>

<p>For more infomation see <a href=""http://stackoverflow.com/questions/22002764/in-angularjs-how-do-i-add-a-watch-on-the-url-hash"">In AngularJS, how do I add a $watch on the URL hash?</a></p>
","1465919","","","","","2014-10-13 14:51:57","","","","0","","",""
"14107826","2","","14107804","2013-01-01 04:29:53","12","","<p>AS stated by ganeshh.iyer ""</p>

<blockquote>
  <p>10.0.0.0/8 was the old ARPANET, which they picked up on 01-Jan-1983. When they shut down the ARPANET in 1990, the 10.0.0.0/8 block was freed. There was much argument about if there should ever be private IP spaces, given that a goal of IPv4 was universal to all hosts on the net.</p>
  
  <p>In then end, practicality won out, and RFC 1597 reserved the now well known private address spaces. When ARPANET went away, the 10.0.0.0/8 allocation was marked as reserved and since it was known that the ARPANET was truly gone (the hosts being moved to MILNET, NSFNET or the Internet) it was decided that this was the best Class A block to allocate.</p>
  
  <p>Note Class A. This was before CIDR. So, the Class A, B and C private address netblocks needed to come out of the correct IP ranges.</p>
  
  <p>I know that 172.16.0.0/12 was picked because it offered the most continuous block of Class B (/16) addresses in the IP space that was in a reserved block. 192.0.0.0/24 was always reserved for the same reason that 0.0.0.0/8 and 128.0.0.0/16 were reserved (first blocks of the old Class C, A and B network blocks) so assigning 192.168.0.0/24 out as private fit well -- 192.0.2.0/24 was already TEST-NET, where you could use them in public documentation without fear of someone trying it (see example.com for another example.)""</p>
</blockquote>

<p>Quoted from: </p>

<ul>
<li><a href=""https://supportforums.cisco.com/thread/2014967"">https://supportforums.cisco.com/thread/2014967</a></li>
<li><a href=""https://supportforums.cisco.com/people/ganeshh.iyer"">https://supportforums.cisco.com/people/ganeshh.iyer</a></li>
</ul>
","1882084","","207421","","2013-01-01 22:05:55","2013-01-01 22:05:55","","","","2","","",""
"14107928","2","","14107919","2013-01-01 04:59:07","20","","<pre><code>mysqldump -u user -ppass -d olddb | mysql -u user -ppass -Dnewdb
</code></pre>

<p>The new database must exist already. The <code>-d</code> flag in the mysqldump command prevents copying of data.</p>
","1360253","","","","","2013-01-01 04:59:07","","","","2","","",""
"14107933","2","","14107919","2013-01-01 05:00:23","1","","<p><code>mysqldump -d -u someuser -p mydatabase &gt; mydatabase.sql</code></p>

<p><a href=""http://www.electrictoolbox.com/mysqldump-schema-only/"" rel=""nofollow"">http://www.electrictoolbox.com/mysqldump-schema-only/</a></p>

<p>This will output to a sql file.</p>
","1388526","","","","","2013-01-01 05:00:23","","","","0","","",""
"14108098","2","","14107919","2013-01-01 05:40:43","3","","<p>You can take backup using <strong>mysqldump</strong> and restore with <strong>mysql</strong> using commandline. </p>

<p><strong>For backup database</strong></p>

<pre><code>mysqldump -u root-pPassword -P3309 --routines --no-data testdb &gt; ""d:\dbwithnodata.sql""
</code></pre>

<p><strong>For restoration of database</strong></p>

<pre><code>mysql -u root-pPassword -P3309 newdb &lt; ""d:\dbwithnodata.sql""
</code></pre>
","1784834","","","","","2013-01-01 05:40:43","","","","0","","",""
"18703270","2","","14107919","2013-09-09 16:58:48","0","","<p>You can backup you MYSQL database structure with</p>

<pre><code>mysqldump -u username –p  -d database_name &gt; backup.sql
</code></pre>

<p>(You should not supply password at command line as it leads to security risks.MYSQL will ask for password by default.)
And you can create create tables in database with </p>

<pre><code>mysql -u username -p new_database &lt; backup.txt
</code></pre>

<p>Now you can use pipe to give the output of first command as output for second one and you will no longer need <code>backup.sql</code></p>

<pre><code>mysqldump -u username –p  -d database_name|mysql -u username -p new_database
</code></pre>

<p>All tables in will be created in <code>new_database</code> without data.</p>
","1837811","","","","","2013-09-09 16:58:48","","","","0","","",""
"14108694","2","","14107979","2013-01-01 07:27:53","29","","<p><img src=""http://i.stack.imgur.com/hwvgC.png"" alt=""enter image description here""></p>

<p>Just set your <code>UIImageView</code> property name as ""imageView"" and add the following four methods with the same sequence in your implementation file. 
Also, set your ImageView Mode to 'Redraw'.  Add UIImage Category for the blur effect as given or use any custom class, it will work for you.</p>

<p>Method 1 - Cropping the Image </p>

<pre><code>#pragma mark - Cropping the Image 

- (UIImage *)croppIngimageByImageName:(UIImage *)imageToCrop toRect:(CGRect)rect{

    CGImageRef imageRef = CGImageCreateWithImageInRect([imageToCrop CGImage], rect);    
    UIImage *cropped = [UIImage imageWithCGImage:imageRef];
    CGImageRelease(imageRef);

    return cropped;   


}
</code></pre>

<p>Method 2 - Merge the two Images </p>

<pre><code>#pragma mark - Marge two Images 

- (UIImage *) addImageToImage:(UIImage *)img withImage2:(UIImage *)img2 andRect:(CGRect)cropRect{

    CGSize size = CGSizeMake(imageView.image.size.width, imageView.image.size.height);
    UIGraphicsBeginImageContext(size);

    CGPoint pointImg1 = CGPointMake(0,0);
    [img drawAtPoint:pointImg1]; 

    CGPoint pointImg2 = cropRect.origin;
    [img2 drawAtPoint: pointImg2];

    UIImage* result = UIGraphicsGetImageFromCurrentImageContext();
    UIGraphicsEndImageContext();

    return result;
}
</code></pre>

<p>Method 3 - RoundRect the Image</p>

<pre><code>#pragma mark - RoundRect the Image

- (UIImage *)roundedRectImageFromImage:(UIImage *)image withRadious:(CGFloat)radious {

    if(radious == 0.0f)
        return image;

    if( image != nil) {

        CGFloat imageWidth = image.size.width;
        CGFloat imageHeight = image.size.height;

        CGRect rect = CGRectMake(0.0f, 0.0f, imageWidth, imageHeight);
        UIWindow *window = [[[UIApplication sharedApplication] windows] objectAtIndex:0];
        const CGFloat scale = window.screen.scale;
        UIGraphicsBeginImageContextWithOptions(rect.size, NO, scale);

        CGContextRef context = UIGraphicsGetCurrentContext();

        CGContextBeginPath(context);
        CGContextSaveGState(context);
        CGContextTranslateCTM (context, CGRectGetMinX(rect), CGRectGetMinY(rect));
        CGContextScaleCTM (context, radious, radious);

        CGFloat rectWidth = CGRectGetWidth (rect)/radious;
        CGFloat rectHeight = CGRectGetHeight (rect)/radious;

        CGContextMoveToPoint(context, rectWidth, rectHeight/2.0f);
        CGContextAddArcToPoint(context, rectWidth, rectHeight, rectWidth/2.0f, rectHeight, radious);
        CGContextAddArcToPoint(context, 0.0f, rectHeight, 0.0f, rectHeight/2.0f, radious);
        CGContextAddArcToPoint(context, 0.0f, 0.0f, rectWidth/2.0f, 0.0f, radious);
        CGContextAddArcToPoint(context, rectWidth, 0.0f, rectWidth, rectHeight/2.0f, radious);
        CGContextRestoreGState(context);
        CGContextClosePath(context);
        CGContextClip(context);

        [image drawInRect:CGRectMake(0.0f, 0.0f, imageWidth, imageHeight)];

        UIImage *newImage = UIGraphicsGetImageFromCurrentImageContext();
        UIGraphicsEndImageContext();

        return newImage;
    } 
    return nil;
}
</code></pre>

<p>Method 4 - Touch Move</p>

<pre><code>#pragma mark - Touch Methods

- (void)touchesMoved:(NSSet *)touches withEvent:(UIEvent *)event {


    UIImage *croppedImg = nil;

    UITouch *touch = [touches anyObject];
    CGPoint currentPoint = [touch locationInView:self.imageView];

    double ratioW=imageView.image.size.width/imageView.frame.size.width ;

    double ratioH=imageView.image.size.height/imageView.frame.size.height;

    currentPoint.x *= ratioW;
    currentPoint.y *= ratioH;

    double circleSizeW = 30 * ratioW;
    double circleSizeH = 30 * ratioH;


    currentPoint.x = (currentPoint.x - circleSizeW/2&lt;0)? 0 : currentPoint.x - circleSizeW/2;
    currentPoint.y = (currentPoint.y - circleSizeH/2&lt;0)? 0 : currentPoint.y - circleSizeH/2;


    CGRect cropRect = CGRectMake(currentPoint.x , currentPoint.y,   circleSizeW,  circleSizeH);

    NSLog(@""x %0.0f, y %0.0f, width %0.0f, height %0.0f"", cropRect.origin.x, cropRect.origin.y,   cropRect.size.width,  cropRect.size.height );

    croppedImg = [self croppIngimageByImageName:self.imageView.image toRect:cropRect];

    // Blur Effect 
    croppedImg = [croppedImg imageWithGaussianBlur9];

    // Contrast Effect 
    // croppedImg = [croppedImg imageWithContrast:50];



    croppedImg = [self roundedRectImageFromImage:croppedImg withRadious:4]; 

    imageView.image = [self addImageToImage:imageView.image withImage2:croppedImg andRect:cropRect];  
} 
</code></pre>

<p>UIImage Category Class</p>

<p>UIImage+ImageBlur.h</p>

<pre><code>#import &lt;UIKit/UIKit.h&gt;

@interface UIImage (ImageBlur)

- (UIImage *)imageWithGaussianBlur9;

@end
</code></pre>

<p>UIImage+ImageBlur.m</p>

<pre><code>#import ""UIImage+ImageBlur.h""

@implementation UIImage (ImageBlur)

- (UIImage *)imageWithGaussianBlur9 {
    float weight[5] = {0.1270270270, 0.1945945946, 0.1216216216, 0.0540540541, 0.0162162162};
    // Blur horizontally
    UIGraphicsBeginImageContextWithOptions(self.size, NO, self.scale);
    [self drawInRect:CGRectMake(0, 0, self.size.width, self.size.height) blendMode:kCGBlendModeNormal alpha:weight[0]];
    for (int x = 1; x &lt; 5; ++x) {
        [self drawInRect:CGRectMake(x, 0, self.size.width, self.size.height) blendMode:kCGBlendModeNormal alpha:weight[x]];
        [self drawInRect:CGRectMake(-x, 0, self.size.width, self.size.height) blendMode:kCGBlendModeNormal alpha:weight[x]];
    }
    UIImage *horizBlurredImage = UIGraphicsGetImageFromCurrentImageContext();
    UIGraphicsEndImageContext();
    // Blur vertically
    UIGraphicsBeginImageContextWithOptions(self.size, NO, self.scale);
    [horizBlurredImage drawInRect:CGRectMake(0, 0, self.size.width, self.size.height) blendMode:kCGBlendModeNormal alpha:weight[0]];
    for (int y = 1; y &lt; 5; ++y) {
        [horizBlurredImage drawInRect:CGRectMake(0, y, self.size.width, self.size.height) blendMode:kCGBlendModeNormal alpha:weight[y]];
        [horizBlurredImage drawInRect:CGRectMake(0, -y, self.size.width, self.size.height) blendMode:kCGBlendModeNormal alpha:weight[y]];
    }
    UIImage *blurredImage = UIGraphicsGetImageFromCurrentImageContext();
    UIGraphicsEndImageContext();
    //
    return blurredImage;
}

@end
</code></pre>

<p>happy coding....</p>
","1343688","","1343688","","2013-11-14 06:26:45","2013-11-14 06:26:45","","","","9","","",""
"14109036","2","","14107979","2013-01-01 08:34:56","4","","<p>Add the following Pangesture in view or imageview</p>

<pre><code>UIPanGestureRecognizer *panGesture=[[UIPanGestureRecognizer alloc]initWithTarget:self action:@selector(imageTaped:)];
[panGesture setMaximumNumberOfTouches:1];
[self.view addGestureRecognizer:panGesture];
</code></pre>

<p>The method for blur image</p>

<pre><code>- (void)imageTaped:(UIPanGestureRecognizer *)gestureRecognizer
{

    CIContext *context = [CIContext contextWithOptions:nil];
    CGPoint touchLocation = [gestureRecognizer locationInView:self.imgviewMain];


    CGRect temp=CGRectMake(touchLocation.x-25, ((self.imgviewMain.frame.size.height-50) - touchLocation.y)+25, 50, 50);

    CIImage *inputImage0 = [[CIImage alloc] initWithImage:self.imgviewMain.image];

    CIImage *inputImage = [[CIImage alloc] initWithImage:[UIImage imageWithCGImage:[context createCGImage:inputImage0 fromRect:temp]]];
    CIFilter *blurFilter = [CIFilter filterWithName:@""CIGaussianBlur""];
    [blurFilter setDefaults];
    [blurFilter setValue: inputImage forKey: @""inputImage""];
    [blurFilter setValue: [NSNumber numberWithFloat:0.1]
                  forKey:@""inputRadius""];


    CIImage *outputImage = [blurFilter valueForKey: @""outputImage""];
    UIImageView *imgtest=[[UIImageView alloc]init];

    imgtest.image=[UIImage imageWithCGImage:[context createCGImage:outputImage fromRect:outputImage.extent]];



    UIImage *image;

    UIImage *bottomImage = self.imgviewMain.image; 
          image = imgtest.image;    


    CGSize newSize = CGSizeMake(self.imgviewMain.frame.size.width, self.imgviewMain.frame.size.height);
    UIGraphicsBeginImageContext( newSize );

    [bottomImage drawInRect:CGRectMake(0,0,768,1024)];

    CGRect newRect2=CGRectMake(temp.origin.x,((self.imgviewMain.frame.size.height-50) - temp.origin.y), image.size.width, image.size.height);
    image=[self makeRoundedImage:image radius:10];

    [image drawInRect:newRect2 blendMode:kCGBlendModeNormal alpha:0.5];
     UIImage *newImage = UIGraphicsGetImageFromCurrentImageContext();

    UIGraphicsEndImageContext();

    self.imgviewMain.image=newImage;
   }
</code></pre>

<p>RoundedImage Method</p>

<pre><code>-(UIImage *)makeRoundedImage:(UIImage *) image
                      radius: (float) radius;
{
    CALayer *imageLayer = [CALayer layer];
    imageLayer.frame = CGRectMake(0, 0, image.size.width, image.size.height);
    imageLayer.contents = (id) image.CGImage;

    imageLayer.masksToBounds = YES;
    imageLayer.cornerRadius = radius;

    UIGraphicsBeginImageContext(image.size);
    [imageLayer renderInContext:UIGraphicsGetCurrentContext()];
    UIImage *roundedImage = UIGraphicsGetImageFromCurrentImageContext();
    UIGraphicsEndImageContext();

    return roundedImage;
}
</code></pre>
","1099453","","","","","2013-01-01 08:34:56","","","","3","","",""
"14259396","2","","14108430","2013-01-10 13:47:15","7","","<p>This is a known issue, the feedback article <a href=""https://connect.microsoft.com/VisualStudio/feedback/details/771651/cookiecontainer-subdomain-handling-issue-in-net-4-0"">is here</a>.</p>

<p>Not much going on right now but it was filed relatively recently.  I can only recommend voting for this bug and periodically checking back for its status.  If you can't afford to wait then contact Microsoft Support for a possibly quicker follow-up.</p>
","17034","","","","","2013-01-10 13:47:15","","","","0","","",""
"14109166","2","","14109024","2013-01-01 09:01:52","3","","<p>Start->Run->regedit</p>

<p>Go to <code>[HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Nls\CodePage]</code></p>

<p>Change the ""OEMCP"" value to ""65001""</p>

<p>Requires computer restart.</p>
","1868397","","1868397","","2014-10-06 12:57:40","2014-10-06 12:57:40","","","","7","","",""
"18439832","2","","14109024","2013-08-26 08:31:20","18","","<p>After I tried algirdas' solution, my Windows crashed (Win 7 Pro 64bit) so I decided to try a different solution:</p>

<ol>
<li>Start <code>Run</code> (Win+R)</li>
<li>Type <code>cmd /K chcp 65001</code></li>
</ol>

<p>You will get mostly what you want. To start it from the taskbar or anywhere else, make a shortcut (you can name it <code>cmd.unicode.exe</code> or whatever you like) and change its <code>Target</code> to <code>C:\Windows\System32\cmd.exe /K chcp 65001</code>.</p>
","2025722","","1042555","","2014-02-12 13:30:36","2014-02-12 13:30:36","","","","0","","",""
"24711864","2","","14109024","2014-07-12 10:08:54","1","","<p>Save the following into a file with "".reg"" suffix:</p>

<pre><code>Windows Registry Editor Version 5.00

[HKEY_CURRENT_USER\Console\%SystemRoot%_system32_cmd.exe]
""CodePage""=dword:0000fde9
</code></pre>

<p>Double click this file, and regedit will import it.</p>

<p>It basically sets the key <code>HKEY_CURRENT_USER\Console\%SystemRoot%_system32_cmd.exe\CodePage</code> to 0xfde9 (65001 in decimal system).</p>
","1378918","","1378918","","2014-07-16 13:11:03","2014-07-16 13:11:03","","","","1","","",""
"14109099","2","","14109079","2013-01-01 08:49:02","4","","<p>Check that downloaded eclipse/JDK/JRE is compatible with your processor/OS architecture that is are they 32bit or 64bit?</p>
","1173023","","","","","2013-01-01 08:49:02","","","","4","","",""
"14109137","2","","14109079","2013-01-01 08:55:34","2","","<p>please try to execute <code>java</code> from </p>

<blockquote>
  <p>C:\Program Files\Java\jdk1.7.0_10\bin</p>
</blockquote>

<p>i.e from the location where java is installed.</p>

<p>If it is successful, it means that the error lies somewhere in the classpath.</p>

<p>Also, this guy seems to have had the same problem as yours, <a href=""http://geekycoder.wordpress.com/2009/07/08/java-tips-adventure-in-resolving-the-java-error-error-occurred-during-initialization-of-vm/"" rel=""nofollow"">check it out</a></p>
","1871769","","1871769","","2013-01-01 09:00:53","2013-01-01 09:00:53","","","","2","","",""
