Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"14109724","1","14109796","","2013-01-01 10:41:09","18","37397","<blockquote>
  <p><strong>Possible Duplicate:</strong><br>
  <a href=""http://stackoverflow.com/questions/920413/make-error-missing-separator"">Make error: missing separator</a>  </p>
</blockquote>



<p>Have this code in makefile:</p>

<pre><code>PROG = semsearch
all: $(PROG)
%: %.c
gcc -o $@ $&lt; -lpthread

clean:
rm $(PROG)
</code></pre>

<p>and the error</p>

<pre><code>missing separator. stop.
</code></pre>

<p>Can someone help me?</p>
","1827257","","648658","","2015-01-08 15:56:37","2015-01-08 15:56:37","Makefile - missing separator","<makefile><gnu-make>","1","3","3","2013-01-01 22:01:21",""
"14109474","1","","","2013-01-01 09:58:09","19","11399","<p>i try to import into mongoDB 70 mega json file that is valid.
but getting this error over and over in aloop:</p>

<pre><code> 01 11:42:20 exception:BSON representation of supplied JSON is too large: Failure parsing JSON string near: ""name"": ""L
 01 11:42:20
 01 11:42:20 Assertion: 10340:Failure parsing JSON string near: ""link"": ""h
 01 11:42:20 mongoimport.exe    ???
 01 11:42:20 mongoimport.exe    ???
 01 11:42:20 mongoimport.exe    ???
 01 11:42:20 mongoimport.exe    ???
 01 11:42:20 mongoimport.exe    ???
 01 11:42:20 mongoimport.exe    ???
 01 11:42:20 mongoimport.exe    ???
 01 11:42:20 kernel32.dll       BaseThreadInitThunk+0x12
 01 11:42:20 ntdll.dll          RtlInitializeExceptionChain+0xef
 01 11:42:20 exception:BSON representation of supplied JSON is too large: Failure parsing JSON string near: ""link"": ""h
 01 11:42:20
 01 11:42:20 Assertion: 10340:Failure parsing JSON string near: }
 01 11:42:20 mongoimport.exe    ???
 01 11:42:20 mongoimport.exe    ???
 01 11:42:20 mongoimport.exe    ???
 01 11:42:20 mongoimport.exe    ???
 01 11:42:20 mongoimport.exe    ???
 01 11:42:20 mongoimport.exe    ???
 01 11:42:20 mongoimport.exe    ???
 01 11:42:20 kernel32.dll       BaseThreadInitThunk+0x12
 01 11:42:20 ntdll.dll          RtlInitializeExceptionChain+0xef
 01 11:42:20 exception:BSON representation of supplied JSON is too large: Failure parsing JSON string near: }
 01 11:42:20
 01 11:42:20 Assertion: 10340:Failure parsing JSON string near: ],
 01 11:42:20 mongoimport.exe    ???
 01 11:42:20 mongoimport.exe    ???
 01 11:42:20 mongoimport.exe    ???
 01 11:42:20 mongoimport.exe    ???
 01 11:42:20 mongoimport.exe    ???
 01 11:42:20 mongoimport.exe    ???
 01 11:42:20 mongoimport.exe    ???
 01 11:42:20 kernel32.dll       BaseThreadInitThunk+0x12
 01 11:42:20 ntdll.dll          RtlInitializeExceptionChain+0xef
 01 11:42:20 exception:BSON representation of supplied JSON is too large: Failure parsing JSON string near: ],
</code></pre>

<p>my json ( only small example from it ) consist meny meny structures as this one :</p>

<pre><code>[ 
{
   ""data"": [
         ""id"": ""xxxxxxxxxxxxxxxxxx"",
         ""from"": {
            ""name"": ""yyyyyyyyyyy"",
            ""id"": ""1111111111111""
         },
         ""to"": {
            ""data"": [
               {
                  ""version"": 1,
                  ""name"": ""1111111111111"",
                  ""id"": ""1111111111111""
               }
            ]
         },
         ""picture"": ""fffffffffffffffffffffff.jpg"",
         ""link"": ""http://www.youtube.com/watch?v=qqqqqqqqqqqqq"",
         ""source"": ""http://www.youtube.com/v/qqqqqqqqqqqqq?version=3&amp;autohide=1&amp;autoplay=1"",
         ""name"": ""xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx"",
         ""description"": ""xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx..."",
         ""icon"": ""http://static.ak.fbcdn.net/rsrc.php/v2/xxx/r/dddd"",
         ""actions"": [
            {
               ""name"": ""Comment"",
               ""link"": ""http://www.xxx.com/1111111111111/posts/1111111111111""
            },
            {
               ""name"": ""Like"",
               ""link"": ""http://www.xxxx.com/1111111111111/posts/1111111111111""
            }
         ],
         ""privacy"": {
            ""value"": """"
         },
         ""type"": ""video"",
         ""created_time"": 1356953890,
         ""updated_time"": 1356953890,
         ""likes"": {
            ""data"": [
               {
                  ""name"": ""jjj "",
                  ""id"": ""59xxx67""
               },
               {
                  ""name"": ""xxxxx"",
                  ""id"": ""79xxx27""
               }
            ],
            ""count"": 2
         },
         ""comments"": {
            ""count"": 0
         }
      },

....
....
....
}
]
</code></pre>

<p>this is the general patern of the json "":</p>

<pre><code>[
{
   ""data"": [
      {

      }
    ],
    ""paging"": {
      ""previous"": ""link"",
      ""next"": ""link""
   }
},
   ""data"": [
      {
      }
    ],
    ""paging"": {
      ""previous"": ""link"",
      ""next"": ""link""
   }
},
""data"": [
      {
      }
    ],
    ""paging"": {
      ""previous"": ""link"",
      ""next"": ""link""
   }
}
]
</code></pre>
","63898","","63898","","2013-01-01 12:22:16","2014-12-16 13:20:44","mongodb mongoimport too large: Failure parsing errors","<json><mongodb><import>","5","0","7","",""
"14109187","1","18806269","","2013-01-01 09:05:50","12","2665","<p>There is a <a href=""http://www.curious-creature.org/2012/12/11/android-recipe-1-image-with-rounded-corners/"">nice post</a> made by the popular Google developer <a href=""http://www.curious-creature.org/"">Romain Guy</a> that shows how to use a rounded corners drawable (called ""StreamDrawable"" in <a href=""https://docs.google.com/a/android.co.il/file/d/0B3dxhm5xm1sia2NfM3VKTXNjUnc/edit"">his code</a> ) on a view efficiently.</p>

<p>The sample itself works very well on my Galaxy S3 when in portrait mode, but I have a few issues with it:</p>

<ol>
<li><p>if the screen is small (for example on qvga screens), the shown images get cropped.</p></li>
<li><p>if I have an input bitmap that is too small than how I wish to show it, the output image has its edges smeared. Even on the Galaxy S3, when you run the sample code and it's on landscape, it looks awful:</p>

<p><img src=""http://i.stack.imgur.com/nr2Hw.jpg"" alt=""enter image description here""></p></li>
<li><p>I'm still not sure about it (since I use a workaround of scaling the image for using the sample code), but it think that even this solution is a bit slow when being used in a listView. Maybe there is a renderscript solution for this?</p></li>
</ol>

<p>It doesn't matter if I use setImageDrawable or setBackgroundDrawable. It must be something in the drawable itself.</p>

<p>I've tried to play with the variables and the bitmapShader, but nothing worked. Sadly <a href=""http://developer.android.com/reference/android/graphics/Shader.TileMode.html""><strong>TileMode</strong></a> doesn't have a value for just stretching the image, only tiling it in some way.</p>

<p>As a workaround I can create a new scaled bitmap, but it's just a workaround. Surely there is a better way which will also not use more memory than it should.</p>

<p>How do I fix those issues and use this great code?</p>
","878126","","488657","","2013-01-29 23:00:43","2014-12-23 21:00:12","Using a rounded corners drawable","<android><rounded-corners><android-drawable>","3","12","14","",""
"14109906","1","","","2013-01-01 11:10:35","20","463","<p>I wonder if anyone can help me with a problem that is making me pull what's left of my hair out...</p>

<p>I am currently working on a project that requires me to talk to a Unidata database. PHP has no native driver to access this type of database, however, after some Googling, I found the following:</p>

<p><a href=""https://u2devzone.rocketsoftware.com/accelerate/articles/u2-pdo-driver/u2-pdo-driver"">https://u2devzone.rocketsoftware.com/accelerate/articles/u2-pdo-driver/u2-pdo-driver</a>.</p>

<p>I have the U2 Intercall header and library and I think I am including them correctly. However, the extension compiles but does not pass the tests as it errors out with</p>

<pre><code>pdo_u2.so: undefined symbol: ic_universe_session in Unknown on line 0
</code></pre>

<p>which suggests to me that it is not being linked against the library. When I edit the makefile and specify by hand that the library should be included, it errors out with </p>

<pre><code>relocation R_X86_64_32 against `.rodata.str1.1' can not be used when making a shared object; recompile with -fPIC
/home/kaigoh/Downloads/intcall/lib/libuvic.a: could not read symbols: Bad value
collect2: error: ld returned 1 exit status
make: *** [pdo_u2.la] Error 1
</code></pre>

<p>I have tried forcing the -fPIC switch in the makefile but I get the same error.</p>

<p>I simply do not know enough about compiling custom PHP extensions to assist myself, and I am hoping there is a guru here who can point me in the right direction!</p>

<p>UPDATE: This compiles perfectly using a 32-bit install of Linux, so no idea why it is failing with a 64-bit install...</p>
","421681","","421681","","2013-01-01 16:13:11","2013-04-04 19:53:41","Trying to build PHP PDO extension for Rocket U2","<php><pdo><u2><universe><unidata>","1","3","","",""
"14110532","1","14130068","","2013-01-01 12:37:52","20","797","<p><em>What I mean by extended computation expressions is computation expressions with custom keywords defined via <a href=""http://msdn.microsoft.com/en-us/library/hh289709.aspx"">CustomOperation</a> attribute.</em></p>

<p>When reading about <a href=""http://files.meetup.com/2922732/Computation%20Expressions%20%28April%29.pdf"">extended computation expressions</a>, I come across very cool IL DSL by @kvb:</p>

<pre><code>let il = ILBuilder()

// will return 42 when called
// val fortyTwoFn : (unit -&gt; int)
let fortyTwoFn = 
    il {
        ldc_i4 6
        ldc_i4_0
        ldc_i4 7
        add
        mul
        ret
    }
</code></pre>

<p>I wonder how the operations compose without using <code>for..in..do</code> construct. My gut feeling is that it starts with <code>x.Zero</code> member, but I haven't found any reference to verify that.</p>

<p>If the example above is too technical, here is a similar DSL where components of a slide are listed without <code>for..in..do</code>:</p>

<pre><code>page {
      title ""Happy New Year F# community""
      item ""May F# continue to shine as it did in 2012""
      code @""…""
      button (…)
} |&gt; SlideShow.show
</code></pre>

<p>I have a few closely related questions:</p>

<ul>
<li><em>How does one define or use extended computation expressions without <code>For</code> member (i.e. provide a small complete example)?</em> I don't worry much if they aren't monads any longer, I'm interested in them in developing DSLs.</li>
<li><em>Can we use extended computation expressions with <code>let!</code> and <code>return!</code>? If yes, is there any reason of not doing so?</em> I ask these questions because I haven't encountered any example using <code>let!</code> and <code>return!</code>.</li>
</ul>
","634025","","634025","","2013-01-01 18:01:20","2013-01-02 22:13:38","Extended computation expressions without for..in..do","<f#><dsl><computation-expression><query-expressions>","2","0","9","",""
"14111052","1","14185426","","2013-01-01 13:54:10","12","12324","<p>So I went and tried to add <code>Multi Window</code> support for my app following this <a href=""http://www.modaco.com/page/news/_/android/developers-add-support-for-samsung-multi-window-to-your-apps-r823"">link</a>. My app did appear in the <code>Multi Window</code> applications tab, and I was able to drag and drop it into the screen, however my app did not behave as <code>Multi Window</code> supported app should behave, but instead expanded to full screen. So I think there are some other changes that are need to be made to get it work properly, but I have no idea what. Does anyone have any ideas what could be the problem causing this behaviour?</p>
","1301750","","350040","","2014-06-04 17:59:26","2014-10-14 06:22:19","Adding multi window support to android application","<android><samsung-mobile><multi-window>","3","0","19","",""
"14110890","1","","","2013-01-01 13:31:03","40","6221","<p>I always used Repository pattern but for my latest project I wanted to see if I could perfect the use of it and my implementation of “Unit Of Work”. The more I started digging I started asking myself the question: <strong>""Do I really need it?""</strong></p>

<p>Now this all starts with a couple of comments on Stackoverflow with a trace to Ayende Rahien's post on his blog, with 2 specific,</p>

<ul>
<li><a href=""http://ayende.com/blog/3955/repository-is-the-new-singleton"">repository-is-the-new-singleton</a></li>
<li><a href=""http://ayende.com/blog/153701/ask-ayende-life-without-repositories-are-they-worth-living"">ask-ayende-life-without-repositories-are-they-worth-living</a></li>
</ul>

<p>This could probably be talked about forever and ever and it depends on different applications. Whats I like to know,</p>

<ol>
<li>would this approach be suited for a Entity Framework project?</li>
<li>using this approach is the business logic still going in a service layer, or extension methods (as explained below, I know, the extension method is using NHib session)?</li>
</ol>

<p><strong>That's easily done using extension methods. Clean, simple and reusable.</strong></p>

<pre><code>public static IEnumerable GetAll(
    this ISession instance, Expression&lt;Func&lt;T, bool&gt;&gt; where) where T : class
{
    return instance.QueryOver().Where(where).List();
}
</code></pre>

<p>Using this approach and <code>Ninject</code> as DI, do I need to make the <code>Context</code> a interface and inject that in my controllers?</p>
","148601","","301832","","2013-01-01 13:43:01","2015-01-30 02:02:48","NOT using repository pattern, use the ORM as is (EF)","<entity-framework><design-patterns><architecture><aop><repository-pattern>","7","7","25","",""
"14111677","1","14974234","","2013-01-01 15:29:08","16","14581","<p>I'm seeing many of these errors when using my emulator with IntelliJ.  I'm not sure what to do about it.  It doesn't appear to have been affecting anything, so I haven't paid much attention to it.  But I'm concerned it may cause an issue before long.</p>

<pre><code>01-01 15:16:22.805: ERROR/StrictMode(607): null
        android.app.ServiceConnectionLeaked: Service com.android.exchange.ExchangeService has leaked ServiceConnection com.android.emailcommon.service.ServiceProxy$ProxyConnection@40cf0270 that was originally bound here
        at android.app.LoadedApk$ServiceDispatcher.&lt;init&gt;(LoadedApk.java:969)
        at android.app.LoadedApk.getServiceDispatcher(LoadedApk.java:863)
        at android.app.ContextImpl.bindService(ContextImpl.java:1418)
        at android.app.ContextImpl.bindService(ContextImpl.java:1407)
        at android.content.ContextWrapper.bindService(ContextWrapper.java:473)
        at com.android.emailcommon.service.ServiceProxy.setTask(ServiceProxy.java:157)
        at com.android.emailcommon.service.ServiceProxy.setTask(ServiceProxy.java:145)
        at com.android.emailcommon.service.AccountServiceProxy.getDeviceId(AccountServiceProxy.java:116)
</code></pre>
","197606","","","","","2013-03-16 07:47:48","""com.android.exchange.ExchangeService has leaked ..."" error when running emulator","<java><android>","1","4","1","2013-03-26 02:49:38",""
"14111679","1","14111686","","2013-01-01 15:29:30","15","635","<p>In Java, I've done things like the following without thinking much about it:</p>

<pre><code>public class Main {

    public void run() {
        // ...
    }

    public static void main(String[] args) {
        new Main().run();
    }
}
</code></pre>

<p>However, recently I've become unsure as to whether doing that is safe. After all, there is no reference to the <code>Main</code> object after it's created (well, there is the <code>this</code> reference, but does that count?), so it looks like there's a danger that the garbage collector might delete the object while it's in the middle of executing something. So perhaps the <code>main</code> method should look like this:</p>

<pre><code>    public static void main(String[] args) {
        Main m = new Main();
        m.run();
    }
</code></pre>

<p>Now, I'm pretty sure that the first version works and I've never had any problems with it, but I'd like to know if it's safe to do in all cases (not only in a specific JVM, but preferably according to what the language specification says about such cases).</p>
","595306","","","","","2014-03-19 09:54:49","Java - Can objects which are executing methods be garbage-collected?","<java><object><garbage-collection><main>","3","4","4","",""
"14111572","1","14112752","","2013-01-01 15:15:10","16","2080","<p>Let say I have a storyboard that contains <code>UINavigationController</code> as initial view controller. Its root view controller is subclass of <code>UITableViewController</code>, which is <code>BasicViewController</code>. It has <code>IBAction</code> which is connected to right navigation button of the navigation bar<br />
<br />
From there I would like to use the storyboard as a template for other views without having to create additional storyboards. Say these views will have exactly the same interface but with root view controller of class <code>SpecificViewController1</code> and <code>SpecificViewController2</code> which are subclasses of <code>BasicViewController</code>.<br />
Those 2 view controllers would have the same functionality and interface except for the <code>IBAction</code> method.<br />
It would be like the following:</p>

<pre><code>@interface BasicViewController : UITableViewController

@interface SpecificViewController1 : BasicViewController

@interface SpecificViewController2 : BasicViewController
</code></pre>

<p>Can I do something like that?<br />
Can I just instantiate the storyboard of <code>BasicViewController</code> but have root view controller to subclass <code>SpecificViewController1</code> and <code>SpecificViewController2</code>?<br />
<br />
Thanks.</p>
","737888","","","","","2013-01-01 17:51:21","How to use single storyboard uiviewcontroller for multiple subclass","<objective-c><cocoa-touch><ios5><uiviewcontroller><storyboard>","1","1","4","",""
"14112839","1","14112929","","2013-01-01 18:01:40","18","4375","<p>This is from <a href=""http://docs.jboss.org/hibernate/orm/3.3/reference/en/html/mapping.html"">Hibernate official tutorial</a>:</p>

<blockquote>
  <p>There is an alternative <code>&lt;composite-id&gt;</code> declaration that allows access to legacy data with composite keys. Its use is strongly discouraged for anything else.</p>
</blockquote>

<p>Why are composite keys discouraged? I am considering using a 3-column table where all of the columns are foreign keys and together form a primary key that is a meaningful relationship in my model. I don't see why this is a bad idea, espicially that I will be using an index on them.</p>

<p>What's the alternative? Create an additional automatically generated column and use it as a primary key? I still need to query my 3 columns anyways!?</p>

<p>In short, why is this statement true? and what's the better alternative?</p>
","1230594","","","","","2014-11-26 15:49:57","Why are composite keys discouraged in hibernate?","<java><database><hibernate><orm><composite-key>","4","1","12","",""
"14111607","1","14111651","","2013-01-01 15:20:37","11","2699","<p>Foo has:</p>

<pre><code>@ManyToMany(mappedBy = ""foos"")
private Set&lt;Bar&gt; bars
</code></pre>

<p>and Bar has :</p>

<pre><code>@ManyToMany
private Set&lt;Foo&gt; foos
</code></pre>

<p>What difference does the location of mappedBy attribute make to a bi-directional relationship , other than whether table is called foo_bar, or bar_foo; and without the mappedBy attribute I get two join tables, both foo_bar and bar_foo.</p>
","106261","","106261","","2013-01-01 15:26:47","2013-01-01 15:28:29","@ManyToMany(mappedBy = ""foo"")","<java><hibernate><orm>","3","0","1","",""
"14111831","1","","","2013-01-01 15:54:36","13","2433","<p>I want to code an application that can read and decode a pdf document; now where I'm supposed to get the specs for this fileformat ? The PDF format is standardized from the ISO group but it's not clear to me where is the most reliable source for getting this kind of informations.</p>

<p>what is a good source to start with this file format ?</p>
","1824407","","","","","2015-01-19 22:40:03","PDF specifications for coders: Adobe or ISO?","<c++><c><pdf><specifications>","2","21","3","",""
"14112515","1","14112532","","2013-01-01 17:22:12","31","7604","<p>Today, after half an hour of searching for a bug, I discovered that it is possible to put a semicolon after an if statement instead of code, like this:</p>

<pre><code>if(a == b);
//do stuff
</code></pre>

<p>which basically means that the stuff will be done whether a equals b or not, and the if statement has no point whatsoever. Why doesn't java give me an error? Is there any situation in which this would be useful?</p>
","1144231","","527702","","2013-01-02 13:36:48","2013-06-04 10:02:23","semicolon at end of if statement","<java><if-statement><semicolon>","14","6","6","",""
"14113057","1","14113150","","2013-01-01 18:27:49","21","34027","<p>I am creating a scaffold -</p>

<pre><code>rails g scaffold Contact email:string email_provider:string 
</code></pre>

<p>but I want the email provider to be a drop down (with gmail/yahoo/msn as options) and not a text field. How can I do this ? </p>

<p>Thanks</p>

<p>Edit - I see this code </p>

<pre><code>&lt;%= f.select :email_provider, options_for_select(%w[Gmail Yahoo MSN]) %&gt;
</code></pre>

<p>is working fine for me, so just wondering what is the difference in using Select and collection_select as mentioned in below answers ? </p>
","692622","","631619","","2013-01-01 21:12:18","2014-10-16 20:33:59","How to have a drop down <select> field in a rails form?","<ruby-on-rails><ruby-on-rails-3><drop-down-menu><input><selectlist>","4","0","12","",""
"14113427","1","15395445","","2013-01-01 19:19:03","127","48227","<p>Trying to update Homebrew with <code>brew update</code> I got the following error</p>

<pre><code>error: The following untracked working tree files would be overwrittenby merge:     
 Library/Formula/argp-standalone.rb
 Library/Formula/cocot.rb 
Please move or remove them before you can merge. 
Aborting 
Updating e088818..5909e2c 
Error: Failed while executing git pull  origin refs/heads/master:refs/remotes/origin/master
</code></pre>

<p>I found a blog post by someone who experienced a similar problem after having installed Mountain Lion (which I did this week too). He explains how he removed the files referred to in the error message</p>

<pre><code>I removed these files:
$ cd $(brew --prefix)
$ rm cocot.rb
However, removing these files didn't help with the brew update. Instead I had to manually update brew through git:
$ cd $(brew --prefix)
$ git fetch origin
$ git reset --hard origin/master
$ brew update
Already up-to-date.
</code></pre>

<p>Assuming those instructions are correct (which I maybe shouldn't assume), I tried to follow these instructions and do </p>

<pre><code>    $ cd $(brew --prefix)
    $ rm cocot.rb
</code></pre>

<p>However, it said 'file doesn't exist' when I tried to rm cocot.rb</p>

<p>One thing I'm not sure about is the <code>cd $(brew --prefix)</code> Are those the exact words I type or do I have to replace prefix with something? the cd was successful, so I'm assuming it was correct -- it moved me into /usr/local, but there was no file to remove. Contents of /usr/local are</p>

<pre><code>Cellar              clamXav             git             mysql               var Library             doc             heroku              mysql-5.5.15-osx10.6-x86_64 README.md           etc             include             rvm bin             foreman             lib             share
</code></pre>

<p>At any rate, do you know how I can fix the 'brew update'</p>

<p>Update: After removing the files according to favoretti's instructions and trying <code>chown -R &lt;your_username&gt; $(brew --prefix)/.git</code>, I got the following error running <code>brew update</code></p>

<pre><code>error: The following untracked working tree files would be overwritten by merge:
    Library/Aliases/gperftools
    Library/Aliases/hashdeep
    Library/Aliases/htop
    Library/Aliases/nodejs
    Library/Aliases/ocio
    Library/Aliases/oiio
    Library/Aliases/pgrep
    Library/Aliases/pkill
    Library/Aliases/qt4
    Library/Aliases/twolame
    Library/Aliases/wxwidgets
    Library/Contributions/cmds/brew-aspell-dictionaries
    Library/Contributions/cmds/brew-beer.rb
    Library/Contributions/cmds/brew-dirty.rb
    Library/Contributions/cmds/brew-graph
    Library/Contributions/cmds/brew-grep
    Library/Contributions/cmds/brew-leaves.rb
    Library/Contributions/cmds/brew-linkapps.rb
    Library/Contributions/cmds/brew-ls-taps.rb
    Library/Contributions/cmds/brew-man
    Library/Contributions/cmds/brew-md5-to-sha1
    Library/Contributions/cmds/brew-mirror-check.rb
    Library/Contributions/cmds/brew-pull.rb
    Library/Contributions/cmds/brew-readall.rb
    Library/Contributions/cmds/brew-server
    Library/Contributions/cmds/brew-services.rb
    Library/Contributions/cmds/brew-switch.rb
    Library/Contributions/cmds/brew-test-bot.rb
    Library/Contributions/cmds/brew-tests.rb
    Library/Contributions/cmds/brew-unpack.rb
    Library/Contributions/cmds/brew-which.rb
    Library/Contributions/cmds/git
    Library/Contributions/cmds/svn
    Library/ENV/4.3/apr-1-config
    Library/ENV/4.3/bsdmake
    Library/ENV/4.3/c++
    Library/ENV/4.3/c89
    Library/ENV/4.3/c99
    Library/ENV/4.3/cc
    Library/ENV/4.3/clang
    Library/ENV/4.3/clang++
    Library/ENV/4.3/cpp
    Library/ENV/4.3/g++
    Library/ENV/4.3/gcc
    Library/ENV/4.3/git
    Library/ENV/4.3/i686-apple-darwin11-llvm-g++-4.2
    Library/ENV/4.3/i686-apple-darwin11-llvm-gcc-4.2
    Library/ENV/4.3/ld
    Library/ENV/4.3/llvm-g++
    Library/ENV/4.3/llvm-g++-4.2
    Library/ENV/4.3/llvm-gcc
    Library/ENV/4.3/llvm-gcc-4.2
    Library/ENV/4.3/make
    Library/ENV/4.3/mig
    Library/ENV/4.3/sed
    Library/ENV/4.3/svn
    Library/ENV/4.3/xcrun
    Library/ENV/libsuperenv.rb
    Library/ENV/pkgconfig/leopard/libcrypto.pc
    Library/ENV/pkgconfig/leopard/libcurl.pc
    Library/ENV/pkgconfig/mountain_lion/libcurl.pc
    Library/ENV/pkgconfig/mountain_lion/libexslt.pc
    Library/ENV/pkgconfig/mountain_lion/libxml-2.0.pc
    Library/ENV/pkgconfig/mountain_lion/libxslt.pc
    Library/Formula/abcl.rb
    Library/Formula/abcmidi.rb
    Library/Formula/aiccu.rb
    Library/Formula/akka.rb
    Library/Formula/alac.rb
    Library/Formula/alure.rb
    Library/Formula/appledoc.rb
    Library/Formula/arangodb.rb
    Library/Formula/argp-standalone.rb
    Library/Formula/argtable.rb
    Library/Formula/autopano-sift-c.rb
    Library/Formula/avian.rb
    Library/Formula/avidemux.rb
    Library/Formula/avro-cpp.rb
    Library/Formula/aws-cloudsearch.rb
    Library/Formula/aws-sns-cli.rb
    Library/Formula/backupninja.rb
    Library/Formula/bact.rb
    Library/Formula/bam.rb
    Library/Formula/basex.rb
    Library/Formula/berkeley-db4.rb
    Library/Formula/bind.rb
    Library/Formula/blazeblogger.rb
    Library/Formula/bochs.rb
    Library/Formula/boost149.rb
    Library/Formula/bsdconv.rb
    Library/Formula/bsdmake.rb
    Library/Formula/buildapp.rb
    Library/Formula/bup.rb
    Library/Formula/byacc.rb
    Library/Formula/cadubi.rb
    Library/Formula/camellia.rb
    Library/Formula/casperjs.rb
    Library/Formula/ccextractor.rb
    Library/Formula/cconv.rb
    Library/Formula/cdo.rb
    Library/Formula/cdpr.rb
    Library/Formula/cgvg.rb
    Library/Formula/checkstyle.rb
    Library/Formula/chordii.rb
    Library/Formula/chruby.rb
    Library/Formula/cifer.rb
    Library/Formula/clhep.rb
    Library/Formula/cntlm.rb
    Library/Formula/cocot.rb
    Library/Formula/cogl.rb
    Library/Formula/collada-dom.rb
    Library/Formula/crash.rb
    Library/Formula/crossroads.rb
    Library/Formula/crosstool-ng.rb
    Library/Formula/css-crush.rb
    Library/Formula/csync.rb
    Library/Formula/ctemplate.rb
    Library/Formula/curlftpfs.rb
    Library/Formula/cutter.rb
    Library/Formula/cvsutils.rb
    Library/Formula/darkstat.rb
    Library/Formula/darner.rb
    Library/Formula/dart.rb
    Library/Formula/dasm.rb
    Library/Formula/debianutils.rb
    Library/Formula/dfc.rb
    Library/Formula/dgtal.rb
    Library/Formula/dhcping.rb
    Library/Formula/di.rb
    Library/Formula/dmtx-utils.rb
    Library/Formula/drip.rb
    Library/Formula/dsniff.rb
    Library/Fo
Aborting
Updating e088818..c1fbc29
Error: Failed while executing git pull  origin refs/heads/master:refs/remotes/origin/master
</code></pre>
","1647484","","1647484","","2013-01-01 19:46:29","2014-07-27 01:50:22","Brew update failed","<homebrew>","8","1","60","",""
"14113691","1","14118242","","2013-01-01 19:56:44","13","709","<p>I am trying to develop pictorial charts. Is it possible to develop such charts in R ?
<img src=""http://i.stack.imgur.com/QfVoU.jpg"" alt=""enter image description here""></p>

<pre><code> myd &lt;- data.frame (categories = c(""Planes"", ""Ships"", ""Cars"", ""Trains""), 
values = c(15, 18, 22, 11))
</code></pre>

<p>Component icons are here: </p>

<p><img src=""http://i.stack.imgur.com/WNinq.jpg"" alt=""enter image description here"">
<img src=""http://i.stack.imgur.com/7dqJM.jpg"" alt=""enter image description here"">
<img src=""http://i.stack.imgur.com/9E3Wj.jpg"" alt=""enter image description here"">
<img src=""http://i.stack.imgur.com/tStmx.jpg"" alt=""enter image description here""></p>
","1502364","","","","","2013-01-02 09:19:58","pictorial chart in r","<r><graph><plot><image><figure>","1","3","8","",""
